gameId,away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
401570894,N. Gonzales2B,4,1,0,0,0,0,0,.270,.311,.398,G. Torres2B,3,2,2,0,0,1,1,.257,.330,.378
401570894,B. ReynoldsDH,3,1,0,0,0,1,1,.275,.344,.447,T. GrishamCF,4,1,2,3,1,0,2,.190,.290,.385
401570894,O. CruzCF,3,1,0,0,0,2,2,.259,.324,.449,G. StantonDH,1,0,0,0,0,1,0,.233,.298,.475
401570894,J. BartC,4,1,2,1,0,0,2,.265,.337,.462,aA. WellsPH-DH,1,1,0,0,0,0,0,.229,.322,.395
401570894,J. PalaciosLF,3,0,1,2,0,1,1,.224,.333,.343,J. DominguezLF,3,1,0,0,0,1,0,.179,.313,.304
401570894,J. Triolo3B,3,0,0,1,0,0,3,.216,.296,.315,J. Berti3B,3,0,0,0,0,1,0,.273,.342,.318
401570894,N. YorkeRF,2,0,0,0,0,2,1,.216,.286,.378,A. VerdugoRF,4,0,1,2,0,0,1,.233,.291,.356
401570894,B. Cook1B,4,0,1,0,0,0,1,.224,.224,.449,A. VolpeSS,2,0,0,0,0,2,1,.243,.293,.364
401570894,L. PegueroSS,4,0,1,0,0,0,2,.200,.200,.300,B. Rice1B,3,0,0,0,0,0,2,.171,.264,.349
401570894,team,30,4,5,4,0,6,13,,,,J. TrevinoC,2,1,0,0,0,1,1,.215,.288,.354
401570894,,,,,,,,,,,,team,26,6,5,5,1,7,8,,,
401570896,B. Donovan2B,3,1,2,2,1,2,0,.278,.342,.417,M. YastrzemskiRF,2,0,0,0,0,0,0,.231,.302,.437
401570896,A. BurlesonLF-1B,4,0,2,3,0,1,1,.269,.314,.420,L. MatosRF,2,0,0,0,0,0,0,.213,.237,.347
401570896,P. GoldschmidtDH,2,0,0,0,0,0,2,.245,.302,.414,J. EncarnacionLF-1B,4,0,0,0,0,0,1,.248,.277,.425
401570896,aL. BakerPH-DH,3,0,0,0,0,0,0,.175,.286,.400,L. Wade Jr.1B,2,0,0,0,0,0,0,.260,.380,.381
401570896,L. NootbaarCF-LF,4,0,0,0,0,0,2,.244,.342,.417,D. Walton2B,2,0,1,0,0,0,0,.136,.240,.273
401570896,M. Carpenter1B,1,0,1,0,0,0,0,.234,.314,.372,M. Chapman3B,1,0,0,0,0,0,0,.247,.328,.463
401570896,M. SianiCF,2,1,0,0,0,1,1,.228,.285,.285,C. Schmitt3B,3,1,2,0,0,0,1,.252,.283,.477
401570896,J. WalkerRF,4,1,1,0,0,0,2,.201,.253,.366,M. ConfortoDH,4,0,1,0,0,0,0,.237,.309,.450
401570896,T. SaggeseSS,3,1,0,0,0,1,1,.204,.250,.306,T. FitzgeraldSS-LF,4,0,0,0,0,0,2,.280,.334,.497
401570896,P. PagesC,3,1,0,0,0,1,3,.238,.281,.376,B. Wisely2B-SS,3,0,1,1,0,0,0,.238,.278,.345
401570896,J. Fermin3B,4,1,1,1,0,0,2,.155,.241,.197,C. CasaliC,3,0,1,0,0,0,0,.194,.293,.250
401570896,team,33,6,7,6,1,6,14,,,,G. McCrayCF,3,0,1,0,0,0,2,.202,.238,.379
401570896,,,,,,,,,,,,team,33,1,7,1,0,0,6,,,
401570897,R. Palacios2B,4,0,0,0,0,0,0,.223,.346,.318,J. DuranLF,4,1,1,0,0,0,2,.285,.342,.492
401570897,J. Caminero3B,4,0,0,0,0,0,1,.248,.299,.424,V. Grissom2B,3,2,1,1,0,1,1,.190,.246,.219
401570897,J. Aranda1B,3,0,0,0,0,0,1,.234,.308,.430,T. Casas1B,4,0,1,1,0,0,1,.241,.337,.462
401570897,C. MorelLF,4,0,2,0,0,0,1,.196,.288,.346,C. WongC,4,0,1,1,0,0,0,.280,.333,.425
401570897,J. LoweRF,4,1,1,0,0,0,1,.241,.302,.391,W. AbreuRF,3,0,0,0,0,1,1,.253,.322,.459
401570897,J. DeLucaCF,4,0,1,0,0,0,0,.217,.278,.331,N. SogardSS,4,0,1,0,0,0,1,.273,.326,.325
401570897,D. CarlsonDH,4,0,3,1,0,0,1,.209,.287,.277,C. RafaelaCF,3,0,2,0,0,0,1,.246,.274,.390
401570897,J. CaballeroSS,4,0,1,0,0,0,0,.227,.283,.347,M. GasperDH,2,0,0,0,0,1,1,.000,.217,.000
401570897,L. DriscollC,3,0,0,0,0,1,0,.171,.189,.257,E. Valdez3B,3,0,0,0,0,0,1,.214,.270,.363
401570897,team,34,1,8,1,0,1,5,,,,team,30,3,7,3,0,3,9,,,
401570890,J. BurgerDH,4,1,1,0,0,0,1,.250,.301,.460,V. Guerrero Jr.DH,2,0,0,0,0,2,1,.323,.396,.544
401570890,X. EdwardsSS,4,1,2,0,0,0,0,.328,.397,.423,N. LukesPR-DH,0,0,0,0,0,0,0,.303,.371,.447
401570890,C. Norby3B,4,0,0,0,0,0,2,.247,.315,.445,J. ClaseCF,4,0,1,0,0,0,1,.350,.435,.550
401570890,J. Bride1B,3,1,2,2,0,1,0,.276,.357,.461,S. Horwitz1B,3,0,0,0,0,1,0,.265,.357,.433
401570890,J. SánchezRF,4,0,0,0,0,0,3,.252,.313,.417,E. ClementSS,4,0,0,0,0,0,1,.263,.284,.408
401570890,D. MyersCF,4,0,1,0,0,0,0,.263,.333,.442,D. Schneider2B,3,0,0,0,0,1,2,.191,.282,.343
401570890,O. Lopez2B,4,0,2,1,0,0,1,.270,.313,.377,L. De Los Santos3B,3,1,1,0,0,0,1,.172,.226,.241
401570890,G. ConineLF,4,0,0,0,0,0,1,.268,.326,.451,aA. BargerPH,1,0,0,0,0,0,0,.197,.250,.351
401570890,N. FortesC,4,0,1,0,0,0,0,.227,.259,.318,S. BerroaRF,4,0,2,0,0,0,1,.189,.333,.216
401570890,team,35,3,9,3,0,1,8,,,,J. LoperfidoLF,4,0,0,1,0,0,2,.197,.236,.343
401570890,,,,,,,,,,,,T. HeinemanC,3,0,0,0,0,0,1,.100,.308,.100
401570890,,,,,,,,,,,,team,31,1,4,1,0,4,10,,,
401570898,M. Semien2B,4,1,1,0,0,1,0,.237,.308,.391,T. WardLF,4,0,0,0,0,0,1,.246,.323,.426
401570898,J. SmithSS,5,0,1,2,0,0,0,.258,.337,.394,J. LopezSS,4,0,1,0,0,0,1,.254,.286,.343
401570898,W. LangfordLF,5,1,1,0,0,0,0,.253,.325,.415,E. Wagaman3B,4,0,1,0,0,0,1,.250,.270,.403
401570898,N. Lowe1B,4,2,2,2,1,1,0,.265,.361,.401,K. PillarCF,3,0,0,0,0,0,2,.236,.291,.378
401570898,J. HeimC,5,0,1,1,0,0,0,.220,.267,.336,B. DruryDH,4,0,0,0,0,0,2,.169,.242,.228
401570898,L. TaverasCF,5,1,2,0,0,0,0,.229,.289,.352,M. ThaissC,3,0,1,0,0,1,0,.204,.323,.299
401570898,T. JankowskiRF,2,1,0,0,0,1,0,.200,.266,.242,G. CamperoRF,4,0,0,0,0,0,0,.239,.271,.348
401570898,D. HarrisDH,4,1,2,3,1,0,1,.333,.429,1.000,N. Kavadas1B,4,0,0,0,0,0,1,.183,.283,.333
401570898,E. Duran3B,4,1,1,0,0,0,0,.246,.288,.321,M. Stefanic2B,2,0,1,0,0,1,0,.218,.301,.255
401570898,team,38,8,11,8,2,3,1,,,,team,32,0,4,0,0,2,8,,,
401570884,G. HendersonSS,3,0,0,0,0,0,0,.281,.364,.529,E. JulienDH,4,0,0,0,0,0,2,.199,.292,.323
401570884,J. HollidaySS,1,0,1,0,0,1,0,.189,.255,.311,A. MartinLF,4,0,2,0,0,0,1,.253,.318,.352
401570884,J. Westburg2B,5,0,1,2,0,0,2,.264,.312,.481,B. LeeSS,4,0,1,0,0,0,1,.221,.265,.320
401570884,A. RutschmanDH,4,0,0,0,0,0,1,.250,.318,.391,R. Lewis3B,4,0,0,0,0,0,1,.233,.295,.452
401570884,C. CowserLF-CF,4,0,0,0,0,0,0,.242,.321,.447,C. Santana1B,2,1,1,1,1,2,0,.238,.328,.420
401570884,R. Mountcastle1B,4,0,1,0,0,0,2,.271,.308,.425,K. Farmer2B,4,0,0,0,0,0,1,.214,.293,.353
401570884,R. O'HearnRF,2,2,2,0,0,1,0,.264,.334,.427,M. MargotRF,4,0,2,0,0,0,0,.238,.289,.337
401570884,H. KjerstadRF,1,1,1,1,1,0,0,.253,.351,.394,C. VazquezC,4,0,0,0,0,0,2,.221,.248,.327
401570884,C. MullinsCF,3,2,2,0,0,0,0,.234,.305,.405,D. Keirsey Jr.CF,2,1,1,1,1,0,0,.154,.214,.385
401570884,A. SlaterLF,1,0,0,0,0,0,0,.246,.342,.333,aM. HelmanPH-CF,1,0,0,0,0,0,0,.300,.300,.500
401570884,R. Urias3B,2,0,0,0,0,0,0,.254,.322,.423,team,33,2,7,2,2,2,8,,,
401570884,E. Rivera3B,2,0,0,0,0,0,1,.313,.370,.578,,,,,,,,,,,
401570884,J. McCannC,4,1,1,3,1,0,2,.234,.279,.388,,,,,,,,,,,
401570884,team,36,6,9,6,2,2,8,,,,,,,,,,,,,,
401570885,M. Vargas3B,3,1,0,0,0,1,0,.104,.217,.170,P. MeadowsCF,4,1,2,0,0,1,0,.244,.310,.433
401570885,L. Robert Jr.CF,5,1,1,0,0,0,1,.224,.278,.379,K. CarpenterDH,5,1,1,4,1,0,1,.284,.345,.587
401570885,Z. DeLoachLF,4,2,1,0,0,1,1,.209,.293,.328,M. Vierling3B,3,1,0,0,0,1,1,.257,.312,.423
401570885,A. Vaughn1B,5,0,1,0,0,0,1,.246,.297,.402,R. GreeneLF,3,0,0,0,0,1,0,.262,.348,.479
401570885,L. Sosa2B,4,3,3,3,1,1,0,.254,.283,.359,W. PerezRF,4,0,2,0,0,0,1,.242,.300,.383
401570885,B. RamosDH,4,2,2,2,0,1,1,.202,.252,.333,C. Keith2B,2,0,0,0,0,0,0,.260,.309,.380
401570885,K. LeeC,5,0,1,2,0,0,0,.210,.244,.347,aA. IbanezPH-2B,1,0,0,0,0,0,0,.241,.295,.357
401570885,D. FletcherRF,4,0,1,1,0,0,0,.206,.252,.256,bJ. JungPH-2B,0,0,0,0,0,1,0,.241,.362,.304
401570885,J. AmayaSS,5,0,1,1,0,0,3,.179,.225,.194,S. Torkelson1B,2,1,1,1,0,2,0,.219,.295,.374
401570885,team,39,9,11,9,1,4,7,,,,T. SweeneySS,3,1,0,0,0,1,1,.218,.269,.373
401570885,,,,,,,,,,,,J. RogersC,3,0,0,0,0,0,0,.197,.255,.352
401570885,,,,,,,,,,,,cZ. McKinstryPH,1,0,0,0,0,0,0,.215,.277,.337
401570885,,,,,,,,,,,,team,31,5,6,5,1,7,4,,,
401570889,S. OhtaniDH,4,0,1,0,0,0,0,.310,.390,.646,C. BlackmonCF-RF,2,0,1,0,0,0,0,.256,.329,.412
401570889,M. BettsRF,2,0,0,0,0,0,0,.289,.372,.491,J. BeckPR-LF,2,0,0,0,0,0,2,.188,.245,.276
401570889,J. OutmanCF,1,0,0,0,0,1,1,.147,.256,.265,E. TovarSS,4,0,0,0,0,0,0,.269,.295,.469
401570889,T. HernándezLF,4,0,2,0,0,0,1,.272,.339,.501,R. McMahon3B,4,0,0,0,0,0,1,.242,.325,.397
401570889,M. Muncy3B,4,0,0,0,0,0,1,.232,.358,.494,M. Toglia1B,4,0,1,0,0,0,2,.218,.311,.456
401570889,T. EdmanSS,4,0,0,0,0,0,1,.237,.294,.417,N. JonesDH,3,0,1,0,0,1,1,.227,.321,.320
401570889,E. Hernández1B,4,0,0,0,0,0,0,.229,.281,.373,S. HilliardLF-CF,3,1,1,1,1,1,1,.239,.305,.507
401570889,C. Taylor2B,2,1,1,1,1,1,1,.202,.298,.300,J. CaveRF-LF-RF,4,0,1,0,0,0,3,.251,.290,.396
401570889,A. PagesCF-RF,3,0,0,0,0,0,1,.248,.305,.407,A. Schunk2B,4,0,0,0,0,0,2,.234,.265,.330
401570889,A. BarnesC,3,1,1,0,0,0,1,.264,.331,.307,D. RomoC,3,0,1,0,0,0,0,.176,.208,.235
401570889,team,31,2,5,1,1,2,7,,,,team,33,1,6,1,1,2,12,,,
401570891,F. LindorSS,4,2,2,2,1,1,0,.272,.344,.496,B. Turang2B,4,0,1,0,0,0,1,.254,.316,.349
401570891,J. Iglesias2B-3B,5,0,2,0,0,0,1,.341,.387,.456,J. ChourioRF,4,0,1,0,0,0,1,.275,.327,.464
401570891,B. NimmoLF,5,0,1,1,0,0,2,.224,.328,.396,W. AdamesSS,2,0,0,0,0,1,0,.251,.331,.462
401570891,M. Vientos3B,5,1,2,0,0,0,0,.268,.324,.520,A. Monasterio3B,1,0,0,0,0,0,1,.208,.303,.272
401570891,E. Alvarez2B,0,0,0,0,0,0,0,.000,.143,.000,J. Bauers1B,3,0,0,0,0,1,1,.199,.301,.361
401570891,P. Alonso1B,3,0,0,0,0,1,1,.240,.330,.462,E. HaaseC,3,0,0,0,0,0,2,.273,.304,.515
401570891,J.D. MartinezDH,5,1,2,0,0,0,1,.234,.318,.406,aG. MitchellPH,1,0,0,0,0,0,1,.255,.342,.469
401570891,L. AcunaPR-DH,0,0,0,0,0,0,0,.343,.361,.714,I. CollinsLF,4,0,0,0,0,0,3,.118,.211,.118
401570891,S. MarteRF,2,0,0,0,0,1,0,.266,.323,.387,B. PerkinsCF,2,0,0,0,0,1,1,.240,.316,.332
401570891,H. BaderCF,1,0,0,0,0,0,1,.239,.287,.378,G. SanchezDH,2,0,1,0,0,1,0,.220,.307,.392
401570891,F. AlvarezC,3,1,2,2,0,0,0,.237,.308,.401,J. Ortiz3B-SS,3,0,0,0,0,0,1,.239,.329,.398
401570891,L. TorrensC,0,0,0,0,0,0,0,.235,.299,.383,team,29,0,3,0,0,4,12,,,
401570891,T. TaylorCF-RF,4,0,1,0,0,0,0,.247,.300,.401,,,,,,,,,,,
401570891,team,37,5,12,5,1,3,6,,,,,,,,,,,,,,
401570892,J. BledayCF,4,0,0,0,0,0,1,.243,.324,.437,V. RoblesRF-CF,4,1,1,1,0,0,0,.328,.393,.467
401570892,B. RookerDH,4,0,0,0,0,0,2,.293,.365,.562,J. RodriguezCF,3,1,1,1,0,0,1,.273,.325,.409
401570892,T. Soderstrom1B,4,1,1,0,0,0,2,.233,.315,.429,aL. RivasPH-SS-2B,1,0,0,0,0,0,0,.233,.333,.274
401570892,S. BrownRF,4,2,2,0,0,0,1,.231,.283,.379,C. RaleighC,4,2,2,2,1,0,0,.220,.312,.436
401570892,Z. Gelof2B,4,1,1,0,0,0,2,.211,.270,.362,M. GarverC,0,0,0,0,0,0,0,.172,.286,.341
401570892,T. Nevin3B,3,0,1,2,0,0,1,.204,.288,.331,R. ArozarenaLF,3,1,1,0,0,1,1,.231,.356,.377
401570892,D. Hernaiz3B,1,0,1,2,0,0,0,.192,.261,.242,L. Raley1B,3,0,0,0,0,0,2,.243,.320,.463
401570892,K. McCannC,3,0,0,0,0,1,1,.236,.318,.371,J. TurnerDH,2,0,1,2,0,0,1,.264,.363,.403
401570892,D. CameronLF,2,0,0,0,0,0,0,.200,.258,.329,bL. UriasPH-DH,1,0,1,0,0,0,0,.191,.303,.394
401570892,aM. SchuemannPH-LF,2,0,0,0,0,0,2,.220,.311,.308,J. Polanco2B,2,0,0,0,0,1,1,.213,.296,.355
401570892,N. AllenSS,3,0,1,0,0,0,0,.175,.216,.247,M. HanigerRF,1,0,0,0,0,0,1,.208,.286,.334
401570892,team,34,4,7,4,0,1,12,,,,J.P. CrawfordSS,3,1,2,0,0,0,0,.202,.304,.321
401570892,,,,,,,,,,,,D. MooreCF-SS,1,0,0,0,0,0,0,.201,.320,.367
401570892,,,,,,,,,,,,J. Rojas3B,4,0,0,0,0,0,1,.225,.304,.336
401570892,,,,,,,,,,,,team,32,6,9,6,1,2,8,,,
401570895,L. Arraez1B,3,1,1,0,0,0,1,.318,.346,.398,K. Marte2B,5,1,2,2,1,0,0,.292,.372,.560
401570895,D. Solano1B,1,0,0,0,0,0,1,.286,.343,.417,K. Newman2B,0,0,0,0,0,0,0,.278,.311,.375
401570895,F. Tatis Jr.DH,4,0,0,0,0,0,2,.276,.340,.492,C. CarrollRF,4,1,0,0,0,1,1,.231,.322,.428
401570895,J. Cronenworth2B,4,0,0,1,0,0,1,.241,.324,.390,L. Gurriel Jr.LF,5,0,3,1,0,0,0,.279,.322,.435
401570895,D. PeraltaLF,4,0,0,0,0,0,3,.267,.335,.415,A. ThomasPR-CF,0,1,0,0,0,0,0,.189,.245,.358
401570895,J. MerrillCF,2,0,1,0,0,1,0,.292,.326,.500,C. Walker1B,3,1,1,0,0,0,0,.251,.335,.468
401570895,N. AhmedSS,3,1,1,0,0,0,1,.143,.143,.143,R. GrichukDH,5,3,2,2,1,0,0,.291,.348,.528
401570895,E. DiazC,3,0,1,1,0,0,0,.190,.292,.429,E. Suarez3B,5,2,3,2,1,0,2,.256,.319,.469
401570895,T. Wade3B,3,0,0,0,0,0,0,.217,.285,.239,J. McCarthyCF-LF,5,1,3,2,0,0,1,.285,.349,.400
401570895,B. LockridgeRF,3,0,0,0,0,0,2,.167,.167,.417,G. MorenoC,3,1,1,1,0,1,1,.266,.353,.380
401570895,team,30,2,4,2,0,1,11,,,,G. PerdomoSS,3,0,1,1,0,0,1,.273,.344,.374
401570895,,,,,,,,,,,,team,38,11,16,11,3,2,6,,,
401570886,J. India2B,3,1,1,0,0,2,1,.248,.357,.392,I. HappLF,4,0,0,0,0,1,1,.243,.341,.441
401570886,E. De La CruzSS,5,1,1,2,0,0,2,.259,.339,.471,N. Hoerner2B,5,0,1,0,0,0,1,.273,.335,.373
401570886,T. StephensonDH-C,3,0,1,1,0,2,0,.258,.339,.444,S. SuzukiDH,4,0,1,0,0,1,0,.283,.366,.482
401570886,S. SteerLF,5,0,0,0,0,0,3,.225,.319,.402,M. Busch1B,1,0,0,0,0,4,0,.248,.335,.440
401570886,B. FarmerP,0,0,0,0,0,0,0,.000,.000,.000,I. Paredes3B,3,0,0,0,0,1,1,.223,.325,.307
401570886,T. FriedlCF,5,0,1,0,0,0,0,.226,.310,.380,P. Crow-ArmstrongCF,3,0,0,0,0,0,0,.237,.286,.384
401570886,T. France1B,4,0,0,0,0,0,0,.251,.292,.391,C. BethancourtC,4,0,0,0,0,0,1,.281,.305,.509
401570886,J. FraleyRF,4,0,3,0,0,0,0,.277,.330,.386,K. AlcantaraRF,3,0,0,0,0,0,0,.100,.100,.100
401570886,N. Marte3B,4,0,0,0,0,0,0,.210,.248,.301,aM. TauchmanPH-RF,1,0,0,0,0,0,0,.248,.357,.366
401570886,L. MaileC,4,0,2,0,0,0,1,.178,.268,.252,L. VazquezSS,4,0,1,0,0,0,2,.083,.143,.083
401570886,B. DunnPR-LF,0,1,0,0,0,0,0,.154,.241,.308,team,32,0,3,0,0,7,6,,,
401570886,team,37,3,9,3,0,4,7,,,,,,,,,,,,,,
401570888,T. PhamDH,4,1,1,0,0,0,1,.228,.250,.337,M. Harris IICF,5,0,3,0,0,0,0,.266,.306,.424
401570888,B. Witt Jr.SS,4,1,1,0,0,0,1,.332,.389,.588,O. Albies2B,5,0,0,0,0,0,0,.247,.298,.393
401570888,M. Massey2B,4,1,1,3,1,0,1,.259,.294,.449,M. OzunaDH,4,0,0,0,0,0,1,.304,.381,.552
401570888,Y. Gurriel1B,4,0,0,0,0,0,3,.241,.338,.296,M. Olson1B,3,1,1,0,0,0,0,.247,.334,.460
401570888,M. MelendezLF,3,0,0,0,0,1,2,.206,.273,.400,J. SolerRF,2,0,0,0,0,1,0,.240,.356,.486
401570888,H. RenfroeRF,4,1,1,1,1,0,2,.229,.297,.392,E. WhitePR-RF,0,0,0,0,0,0,0,.270,.308,.432
401570888,F. FerminC,3,0,1,0,0,0,1,.271,.319,.366,R. LaureanoLF,4,0,1,1,0,0,3,.293,.323,.495
401570888,M. Garcia3B,2,0,0,0,0,1,1,.231,.281,.332,S. MurphyC,4,0,0,0,0,0,1,.194,.280,.353
401570888,K. IsbelCF,2,0,0,0,0,1,2,.229,.287,.367,G. Urshela3B,4,1,2,1,1,0,1,.264,.281,.432
401570888,team,30,4,5,4,2,3,14,,,,O. ArciaSS,2,0,1,0,0,1,0,.220,.272,.357
401570888,,,,,,,,,,,,aT. d'ArnaudPH,1,0,0,0,0,0,1,.235,.301,.437
401570888,,,,,,,,,,,,team,34,2,8,2,1,2,7,,,
